id,customerId,amount,paymentMethod,status,city,state,timestamp,hour,dayOfWeek,timeSincePrevTxn,amountPercentile,customerAvgAmount,velocity24h,isUnusualHour,isHighAmount,isHighVelocity,isGeoAnomaly,isRapidFire,isSuspicious,anomalyScore,scoreSignals
TXN-mm23fa66-109f,CUS-0890,2631.12,credit_card,declined,Querétaro,Querétaro,2026-02-13T23:42:35.462Z,23,5,3073129.178,94,534.29,0,false,true,false,false,false,true,12,"Amount 2,631 MXN is 4.9x customer average (z-score: 1.4); High-risk payment method: Credit Card"
TXN-mm23fa66-0039,CUS-0077,1251.47,spei,approved,Ciudad de México,CDMX,2026-02-13T23:44:28.201Z,23,5,1057001.412,70,1249.29,0,false,false,false,false,false,false,0,
TXN-mm23fa66-006d,CUS-1475,421.73,spei,approved,Puebla,Puebla,2026-02-13T23:46:01.081Z,23,5,194092.772,13,2538.68,0,false,false,false,false,false,false,0,
TXN-mm23fa66-7fc7,CUS-0034,1385.14,credit_card,approved,Ciudad de México,CDMX,2026-02-13T23:46:01.965Z,23,5,3636704.554,75,445.78,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-769a,CUS-0263,547.89,spei,approved,Monterrey,Nuevo León,2026-02-13T23:49:53.958Z,23,5,1308464.702,25,1059.66,0,false,false,false,false,false,false,0,
TXN-mm23fa66-d29f,CUS-0674,1165.13,spei,approved,Monterrey,Nuevo León,2026-02-13T23:55:42.441Z,23,5,1959640.096,66,2586.02,0,false,false,false,false,false,false,0,
TXN-mm23fa66-6fa2,CUS-0325,1142.92,credit_card,approved,Guadalajara,Jalisco,2026-02-14T03:08:05.648Z,3,6,161752.139,65,1072.83,0,true,false,false,false,false,true,25,Late-night transaction (3 AM); High-risk payment method: Credit Card
TXN-mm23fa66-88fa,CUS-0034,4277.17,spei,approved,Querétaro,Querétaro,2026-02-14T06:09:12.829Z,6,6,22990.864,98,915.46,1,false,true,false,false,false,true,15,"Amount 4,277 MXN is 4.7x customer average (z-score: 3.0)"
TXN-mm23fa66-242f,CUS-0351,237.86,spei,approved,Puebla,Puebla,2026-02-14T06:13:14.080Z,6,6,69729.169,2,1027.03,1,false,false,false,false,false,false,0,
TXN-mm23fa66-9817,CUS-0711,3155.26,credit_card,approved,Ciudad de México,CDMX,2026-02-14T06:19:36.851Z,6,6,1680087.641,96,947.41,0,false,true,false,false,false,true,15,"Amount 3,155 MXN is 3.3x customer average (z-score: 2.0); High-risk payment method: Credit Card"
TXN-mm23fa66-d7e5,CUS-0073,432.56,oxxo,approved,Querétaro,Querétaro,2026-02-14T06:28:23.128Z,6,6,907271.632,14,1238.39,0,false,false,false,false,false,false,0,
TXN-mm23fa66-4bd8,CUS-1105,2554.14,spei,approved,Guadalajara,Jalisco,2026-02-14T06:41:36.221Z,6,6,29483.004,94,804.92,1,false,true,false,false,false,true,7,"Amount 2,554 MXN is 3.2x customer average (z-score: 1.4)"
TXN-mm23fa66-fdfa,CUS-0518,250.49,credit_card,approved,Guadalajara,Jalisco,2026-02-14T06:43:11.620Z,6,6,346185.697,3,539.64,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-96b4,CUS-0039,473.59,credit_card,approved,Cancún,Quintana Roo,2026-02-14T06:58:17.656Z,6,6,323924.504,18,1109.01,0,false,false,false,false,false,false,10,Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card
TXN-mm23fa66-fdbd,CUS-0537,3353.44,credit_card,refunded,Monterrey,Nuevo León,2026-02-14T07:16:39.077Z,7,6,544798.793,96,778.74,0,false,true,false,false,false,true,16,"Amount 3,353 MXN is 4.3x customer average (z-score: 2.1); High-risk payment method: Credit Card"
TXN-mm23fa66-e3da,CUS-0149,1297.35,oxxo,approved,Guadalajara,Jalisco,2026-02-14T07:22:02.720Z,7,6,564790.174,72,2511.82,0,false,false,false,false,false,false,0,
TXN-mm23fa66-44a8,CUS-0322,674.24,oxxo,approved,Mérida,Yucatán,2026-02-14T07:24:39.558Z,7,6,50270.086,35,4070.63,1,false,false,false,false,false,false,0,
TXN-mm23fa66-4bca,CUS-0539,501.08,debit_card,approved,Monterrey,Nuevo León,2026-02-14T07:30:43.306Z,7,6,397985.752,20,667.70,0,false,false,false,false,false,false,0,
TXN-mm23fa66-9cf8,CUS-0177,575.4,wallet,approved,Ciudad de México,CDMX,2026-02-14T07:39:54.894Z,7,6,1198018.587,27,1011.55,0,false,false,false,false,false,false,0,
TXN-mm23fa66-821c,CUS-1170,1353.72,wallet,approved,Cancún,Quintana Roo,2026-02-14T07:52:56.520Z,7,6,210885.939,74,1141.96,0,false,false,false,false,false,false,5,Transaction from fraud hotspot: Cancún
TXN-mm23fa66-f63e,CUS-1038,988.02,credit_card,approved,Oaxaca,Oaxaca,2026-02-14T08:07:21.405Z,8,6,1845765.562,57,1516.27,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-0ab7,CUS-0843,3406.53,spei,approved,Ciudad de México,CDMX,2026-02-14T08:13:53.761Z,8,6,728637.866,97,747.45,0,false,true,false,false,false,true,11,"Amount 3,407 MXN is 4.6x customer average (z-score: 2.2)"
TXN-mm23fa66-ea69,CUS-0498,1732.15,credit_card,approved,Monterrey,Nuevo León,2026-02-14T08:26:05.191Z,8,6,1261920.954,84,1567.80,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-5bf6,CUS-0762,1221.51,spei,approved,Monterrey,Nuevo León,2026-02-14T08:47:25.280Z,8,6,178309.915,69,2598.91,0,false,false,false,false,false,false,0,
TXN-mm23fa66-669b,CUS-0023,858.88,credit_card,approved,Cancún,Quintana Roo,2026-02-14T08:52:57.159Z,8,6,245301.129,49,1084.14,0,false,false,false,false,false,false,10,Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card
TXN-mm23fa66-7e31,CUS-0617,527.67,oxxo,approved,Puebla,Puebla,2026-02-14T09:08:11.300Z,9,6,69493.852,23,702.65,1,false,false,false,false,false,false,0,
TXN-mm23fa66-b87a,CUS-0479,1582.27,oxxo,approved,Ciudad de México,CDMX,2026-02-14T09:10:12.966Z,9,6,1464074.831,81,747.96,0,false,false,false,false,false,false,0,
TXN-mm23fa66-6f43,CUS-0409,2035.29,credit_card,declined,Puebla,Puebla,2026-02-14T09:15:00.682Z,9,6,726317.984,89,1102.63,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-47d1,CUS-0361,730.68,spei,approved,Querétaro,Querétaro,2026-02-14T09:15:50.778Z,9,6,584733.324,39,4263.00,0,false,false,false,false,false,false,0,
TXN-mm23fa66-961c,CUS-1167,2540.46,debit_card,approved,Guadalajara,Jalisco,2026-02-14T09:28:43.337Z,9,6,1281779.45,94,1465.36,0,false,false,false,false,false,false,7,"Amount 2,540 MXN is 1.7x customer average (z-score: 1.4)"
TXN-mm23fa66-e22f,CUS-0170,1007.17,credit_card,approved,Guadalajara,Jalisco,2026-02-14T09:35:00.848Z,9,6,1078637.434,58,867.01,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-c8c3,CUS-0448,1894.99,credit_card,approved,Monterrey,Nuevo León,2026-02-14T09:36:37.003Z,9,6,1619214.391,87,987.41,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-2380,CUS-1285,228.09,debit_card,approved,Ciudad de México,CDMX,2026-02-14T09:44:11.578Z,9,6,406136.667,2,840.69,0,false,false,false,false,false,false,0,
TXN-mm23fa66-e8ea,CUS-1315,2377.14,credit_card,approved,Ciudad de México,CDMX,2026-02-14T09:55:08.782Z,9,6,304105.025,92,652.11,0,false,false,false,false,false,false,11,"Amount 2,377 MXN is 3.6x customer average (z-score: 1.2); High-risk payment method: Credit Card"
TXN-mm23fa66-3353,CUS-0371,422.19,credit_card,approved,Ciudad de México,CDMX,2026-02-14T09:56:53.407Z,9,6,3539485.722,13,157.98,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-eaaf,CUS-0102,1962.16,wallet,approved,Querétaro,Querétaro,2026-02-14T10:07:06.712Z,10,6,904827.032,88,1613.28,0,false,false,false,false,false,false,0,
TXN-mm23fa66-6599,CUS-1210,730.3,credit_card,approved,Guadalajara,Jalisco,2026-02-14T10:21:34.775Z,10,6,126477.123,39,956.45,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-aa30,CUS-0066,411.78,oxxo,approved,Ciudad de México,CDMX,2026-02-14T10:28:25.750Z,10,6,319269.887,12,1663.26,0,false,false,false,false,false,false,0,
TXN-mm23fa66-5331,CUS-1355,364.91,oxxo,approved,Tijuana,Baja California,2026-02-14T10:29:00.059Z,10,6,1136609.125,9,1208.06,0,false,false,false,false,false,false,5,Transaction from fraud hotspot: Tijuana
TXN-mm23fa66-11fe,CUS-0979,488.27,oxxo,approved,Puebla,Puebla,2026-02-14T10:42:59.024Z,10,6,506885.965,19,546.79,0,false,false,false,false,false,false,0,
TXN-mm23fa66-897d,CUS-0116,675.57,oxxo,approved,Guadalajara,Jalisco,2026-02-14T10:48:00.266Z,10,6,606464.622,35,706.59,0,false,false,false,false,false,false,0,
TXN-mm23fa66-6851,CUS-0066,358.09,spei,approved,Mérida,Yucatán,2026-02-14T10:53:58.014Z,10,6,1532.264,8,1506.83,1,false,false,false,true,false,true,10,City changed within 2-hour window (geo anomaly)
TXN-mm23fa66-cafb,CUS-0961,479.48,oxxo,approved,Querétaro,Querétaro,2026-02-14T11:43:39.958Z,11,6,546785.151,18,1676.69,0,false,false,false,false,false,false,0,
TXN-mm23fa66-0827,CUS-0355,1660.54,credit_card,declined,Cancún,Quintana Roo,2026-02-14T11:48:53.504Z,11,6,480478.381,83,670.76,0,false,false,false,false,false,false,10,Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card
TXN-mm23fa66-a587,CUS-0408,1475.13,credit_card,approved,Cancún,Quintana Roo,2026-02-14T11:51:33.442Z,11,6,,78,1475.13,1,false,false,false,false,false,false,10,Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card
TXN-mm23fa66-49dd,CUS-0965,265.59,spei,declined,Monterrey,Nuevo León,2026-02-14T12:02:19.711Z,12,6,688279.594,4,1662.97,0,false,false,false,false,false,false,0,
TXN-mm23fa66-963a,CUS-0560,1142.49,spei,declined,Cancún,Quintana Roo,2026-02-14T12:13:50.761Z,12,6,,65,1142.49,1,false,false,false,false,false,false,5,Transaction from fraud hotspot: Cancún
TXN-mm23fa66-dbaa,CUS-1300,482.16,oxxo,approved,Ciudad de México,CDMX,2026-02-14T12:15:18.617Z,12,6,245024.399,19,662.46,0,false,false,false,false,false,false,0,
TXN-mm23fa66-d958,CUS-0472,1816.97,credit_card,refunded,León,Guanajuato,2026-02-14T12:17:08.374Z,12,6,245079.895,86,1084.49,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-c4dc,CUS-0512,417.42,credit_card,approved,Mérida,Yucatán,2026-02-14T12:17:54.796Z,12,6,1379612.432,13,1413.09,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-8533,CUS-0278,1045.14,credit_card,approved,Puebla,Puebla,2026-02-14T12:23:57.719Z,12,6,512785.95,60,653.76,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-5068,CUS-0394,863.47,credit_card,approved,Mérida,Yucatán,2026-02-14T12:42:54.767Z,12,6,837415.602,49,941.63,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-8a2d,CUS-0672,7152.41,debit_card,declined,Guadalajara,Jalisco,2026-02-14T12:50:16.330Z,12,6,2836985.749,100,1273.82,0,false,true,false,false,false,true,15,"Amount 7,152 MXN is 5.6x customer average (z-score: 5.8)"
TXN-mm23fa66-0fc6,CUS-0719,640.66,wallet,approved,Mérida,Yucatán,2026-02-14T12:56:45.281Z,12,6,2431684.776,32,2295.67,0,false,false,false,false,false,false,0,
TXN-mm23fa66-3d21,CUS-0887,331.44,credit_card,approved,Guadalajara,Jalisco,2026-02-14T12:56:47.666Z,12,6,2345601.347,7,969.64,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-5ffa,CUS-1271,1366.56,spei,approved,Mérida,Yucatán,2026-02-14T13:03:55.528Z,13,6,324975.337,74,1268.39,0,false,false,false,false,false,false,0,
TXN-mm23fa66-6e13,CUS-0771,267.84,credit_card,approved,Cancún,Quintana Roo,2026-02-14T13:19:21.855Z,13,6,197207.76,4,1062.34,0,false,false,false,false,false,false,10,Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card
TXN-mm23fa66-b7f6,CUS-1412,1136.16,credit_card,approved,Querétaro,Querétaro,2026-02-14T13:29:09.240Z,13,6,249022.073,65,1203.18,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-6d4b,CUS-1347,1210.48,spei,declined,Guadalajara,Jalisco,2026-02-14T14:10:07.220Z,14,6,1089427.152,69,752.81,0,false,false,false,false,false,false,0,
TXN-mm23fa66-6f61,CUS-1362,524.6,credit_card,approved,Guadalajara,Jalisco,2026-02-14T14:22:05.988Z,14,6,289463.179,23,1409.30,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-4a29,CUS-1094,2221.01,oxxo,approved,Cancún,Quintana Roo,2026-02-14T14:28:44.004Z,14,6,238199.662,91,1210.41,0,false,false,false,false,false,false,10,"Amount 2,221 MXN is 1.8x customer average (z-score: 1.0); Transaction from fraud hotspot: Cancún"
TXN-mm23fa66-289d,CUS-1334,515.9,debit_card,approved,Mérida,Yucatán,2026-02-14T14:41:10.101Z,14,6,706231.206,22,1405.37,0,false,false,false,false,false,false,0,
TXN-mm23fa66-5e50,CUS-0084,4710.91,credit_card,declined,Cancún,Quintana Roo,2026-02-14T14:59:11.233Z,14,6,2825790.478,98,996.60,0,false,true,false,false,false,true,25,"Amount 4,711 MXN is 4.7x customer average (z-score: 3.5); Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card"
TXN-mm23fa66-323e,CUS-0383,1091.32,debit_card,declined,Ciudad de México,CDMX,2026-02-14T14:59:27.946Z,14,6,2399902.999,62,599.57,0,false,false,false,false,false,false,0,
TXN-mm23fa66-ab04,CUS-0450,3141.48,debit_card,declined,Ciudad de México,CDMX,2026-02-14T15:04:25.956Z,15,6,278544.393,96,1493.18,0,false,false,false,false,false,false,10,"Amount 3,141 MXN is 2.1x customer average (z-score: 1.9)"
TXN-mm23fa66-406f,CUS-0023,241.92,debit_card,approved,Mérida,Yucatán,2026-02-14T15:12:08.465Z,15,6,22751.306,3,1078.36,1,false,false,false,false,false,false,0,
TXN-mm23fa66-213f,CUS-1282,1595.12,wallet,approved,Tijuana,Baja California,2026-02-14T15:27:20.739Z,15,6,1029450.351,81,1427.64,0,false,false,false,false,false,false,5,Transaction from fraud hotspot: Tijuana
TXN-mm23fa66-c5f0,CUS-0024,1030,credit_card,approved,Mérida,Yucatán,2026-02-14T15:47:25.466Z,15,6,243015.621,59,1192.79,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-e11e,CUS-0125,336.73,debit_card,approved,Monterrey,Nuevo León,2026-02-14T15:50:59.537Z,15,6,180471.114,7,827.25,0,false,false,false,false,false,false,0,
TXN-mm23fa66-a135,CUS-0764,623.07,spei,approved,Cancún,Quintana Roo,2026-02-14T15:57:00.512Z,15,6,209594.901,31,838.75,0,false,false,false,false,false,false,5,Transaction from fraud hotspot: Cancún
TXN-mm23fa66-dff2,CUS-1213,430.56,credit_card,approved,Mérida,Yucatán,2026-02-14T16:08:15.687Z,16,6,341358.082,14,1079.52,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-d1f9,CUS-1000,1077.32,credit_card,approved,Ciudad de México,CDMX,2026-02-14T16:10:38.374Z,16,6,2106741.242,61,3301.46,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-277d,CUS-0890,1140.76,credit_card,declined,Guadalajara,Jalisco,2026-02-14T16:19:18.049Z,16,6,59802.587,65,1058.50,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-06ab,CUS-1317,1085.75,spei,approved,Tijuana,Baja California,2026-02-14T16:20:19.450Z,16,6,1359770.438,62,1241.25,0,false,false,false,false,false,false,5,Transaction from fraud hotspot: Tijuana
TXN-mm23fa66-fcfa,CUS-0103,1614.3,credit_card,approved,León,Guanajuato,2026-02-14T16:21:34.402Z,16,6,240340.713,81,593.67,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-5e8a,CUS-0060,689.48,credit_card,approved,León,Guanajuato,2026-02-14T16:32:42.452Z,16,6,1268678.863,36,774.18,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-b549,CUS-0854,872.09,spei,approved,Mérida,Yucatán,2026-02-14T16:39:23.182Z,16,6,1376900.95,50,986.46,0,false,false,false,false,false,false,0,
TXN-mm23fa66-820f,CUS-0182,416.2,debit_card,approved,Monterrey,Nuevo León,2026-02-14T16:57:57.793Z,16,6,63042.453,13,726.77,1,false,false,false,false,false,false,0,
TXN-mm23fa66-95ab,CUS-0926,1462.74,credit_card,approved,Puebla,Puebla,2026-02-14T17:15:06.807Z,17,6,1882218.897,77,1111.45,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-9521,CUS-0699,831.05,credit_card,approved,Tijuana,Baja California,2026-02-14T17:20:12.179Z,17,6,1544535.551,47,903.90,0,false,false,false,false,false,false,10,Transaction from fraud hotspot: Tijuana; High-risk payment method: Credit Card
TXN-mm23fa66-ac39,CUS-0502,5000,credit_card,declined,Monterrey,Nuevo León,2026-02-14T17:41:13.412Z,17,6,98804.906,99,1583.42,0,false,true,false,false,false,true,20,"Amount 5,000 MXN is 3.2x customer average (z-score: 3.7); High-risk payment method: Credit Card"
TXN-mm23fa66-5c84,CUS-0024,470.21,spei,approved,Tijuana,Baja California,2026-02-14T17:57:16.842Z,17,6,7791.376,18,1188.51,1,false,false,false,false,false,false,5,Transaction from fraud hotspot: Tijuana
TXN-mm23fa66-e64b,CUS-0806,872.25,credit_card,approved,Querétaro,Querétaro,2026-02-14T18:24:30.068Z,18,6,920983.607,50,1067.78,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-2af3,CUS-0048,904.48,spei,approved,Mérida,Yucatán,2026-02-14T18:25:40.502Z,18,6,352637.904,52,1206.11,0,false,false,false,false,false,false,0,
TXN-mm23fa66-60c0,CUS-1084,260.9,oxxo,approved,Mérida,Yucatán,2026-02-14T18:44:20.044Z,18,6,101128.204,3,735.95,0,false,false,false,false,false,false,0,
TXN-mm23fa66-419d,CUS-0687,363.43,oxxo,approved,Guadalajara,Jalisco,2026-02-14T18:59:32.527Z,18,6,349175.745,9,1409.54,0,false,false,false,false,false,false,0,
TXN-mm23fa66-f450,CUS-0692,2651.79,credit_card,approved,Monterrey,Nuevo León,2026-02-14T19:07:13.712Z,19,6,363583.256,94,1266.76,0,false,false,false,false,false,false,12,"Amount 2,652 MXN is 2.1x customer average (z-score: 1.5); High-risk payment method: Credit Card"
TXN-mm23fa66-ce66,CUS-1179,410.95,credit_card,approved,Ciudad de México,CDMX,2026-02-14T19:09:04.856Z,19,6,1038377.896,12,592.60,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-484a,CUS-1408,600.66,credit_card,approved,Ciudad de México,CDMX,2026-02-14T19:09:32.637Z,19,6,1986569.11,29,1329.09,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-d486,CUS-1213,429.36,wallet,approved,Monterrey,Nuevo León,2026-02-14T19:23:16.280Z,19,6,11700.593,14,971.36,1,false,false,false,false,false,false,0,
TXN-mm23fa66-e37b,CUS-1069,383.19,credit_card,approved,Ciudad de México,CDMX,2026-02-14T19:37:58.384Z,19,6,3763010.054,10,924.29,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-3423,CUS-0074,847.56,credit_card,approved,Puebla,Puebla,2026-02-14T19:39:12.720Z,19,6,270616.536,48,1098.61,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-d879,CUS-1311,553.05,credit_card,approved,León,Guanajuato,2026-02-14T19:49:48.128Z,19,6,910658.823,25,783.51,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-6e4c,CUS-0131,600.7,credit_card,approved,Tijuana,Baja California,2026-02-14T19:50:06.581Z,19,6,3414275.129,29,726.16,0,false,false,false,false,false,false,10,Transaction from fraud hotspot: Tijuana; High-risk payment method: Credit Card
TXN-mm23fa66-fecd,CUS-0025,631.08,spei,declined,Guadalajara,Jalisco,2026-02-14T20:06:32.728Z,20,6,254867.115,32,872.23,0,false,false,false,false,false,false,0,
TXN-mm23fa66-9cd6,CUS-0324,1524.49,credit_card,approved,Guadalajara,Jalisco,2026-02-14T20:08:34.593Z,20,6,3096787.888,79,1077.89,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-b68b,CUS-0932,502.69,debit_card,approved,Tijuana,Baja California,2026-02-14T20:14:47.070Z,20,6,245878.563,21,634.84,0,false,false,false,false,false,false,5,Transaction from fraud hotspot: Tijuana
TXN-mm23fa66-dd18,CUS-0022,131.43,spei,approved,Mérida,Yucatán,2026-02-14T20:17:00.992Z,20,6,254932.183,0,949.24,0,false,false,false,false,false,false,0,
TXN-mm23fa66-2327,CUS-1383,974.53,credit_card,approved,Guadalajara,Jalisco,2026-02-14T20:23:37.552Z,20,6,1027744.765,56,1034.76,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-9e0b,CUS-0022,886.36,debit_card,approved,Guadalajara,Jalisco,2026-02-14T20:28:29.220Z,20,6,688.228,50,928.27,1,false,false,false,true,false,true,10,City changed within 2-hour window (geo anomaly)
TXN-mm23fa66-e18a,CUS-0515,85.66,spei,pending,Mérida,Yucatán,2026-02-14T20:36:16.468Z,20,6,511586.062,0,1044.66,0,false,false,false,false,false,false,0,
TXN-mm23fa66-7f43,CUS-1208,438.43,credit_card,approved,Monterrey,Nuevo León,2026-02-14T20:41:28.984Z,20,6,2367323.53,15,536.94,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-8fbf,CUS-0021,1662.12,credit_card,approved,Querétaro,Querétaro,2026-02-14T20:43:41.072Z,20,6,256765.327,83,1083.44,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-6c98,CUS-0911,382.1,oxxo,refunded,Querétaro,Querétaro,2026-02-14T20:50:25.987Z,20,6,2198002.769,10,1156.78,0,false,false,false,false,false,false,0,
TXN-mm23fa66-76ca,CUS-0825,790.51,credit_card,approved,Ciudad de México,CDMX,2026-02-14T20:50:32.543Z,20,6,643044.594,44,1389.77,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-237d,CUS-0823,891.32,credit_card,approved,Monterrey,Nuevo León,2026-02-14T21:02:21.291Z,21,6,775792.432,51,747.27,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-4042,CUS-0725,453.86,debit_card,approved,Guadalajara,Jalisco,2026-02-14T21:09:23.727Z,21,6,,16,453.86,1,false,false,false,false,false,false,0,
TXN-mm23fa66-4f67,CUS-0754,1230.53,credit_card,approved,Ciudad de México,CDMX,2026-02-14T21:29:35.204Z,21,6,,69,1230.53,1,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-202d,CUS-0224,1147.77,credit_card,approved,Ciudad de México,CDMX,2026-02-14T21:40:43.905Z,21,6,315735.795,65,369.48,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-6015,CUS-0209,529.81,debit_card,approved,Monterrey,Nuevo León,2026-02-14T21:46:45.773Z,21,6,339682.021,23,1475.01,0,false,false,false,false,false,false,0,
TXN-mm23fa66-ddff,CUS-1264,512.04,oxxo,approved,León,Guanajuato,2026-02-14T21:48:38.075Z,21,6,1770188.636,21,1138.98,0,false,false,false,false,false,false,0,
TXN-mm23fa66-fac4,CUS-0681,1088.65,credit_card,declined,Guadalajara,Jalisco,2026-02-14T22:02:09.094Z,22,6,1807624.126,62,951.21,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-41a4,CUS-0325,605.11,spei,approved,Monterrey,Nuevo León,2026-02-14T22:08:02.726Z,22,6,68397.078,30,1084.51,1,false,false,false,false,false,false,0,
TXN-mm23fa66-a7f5,CUS-0984,401.81,spei,approved,Guadalajara,Jalisco,2026-02-14T22:08:55.996Z,22,6,986071.151,11,732.09,0,false,false,false,false,false,false,0,
TXN-mm23fa66-3488,CUS-0884,1383.83,wallet,chargeback,Cancún,Quintana Roo,2026-02-14T22:09:30.640Z,22,6,429285.238,75,1159.46,0,false,false,false,false,false,false,30,Transaction resulted in chargeback; Transaction from fraud hotspot: Cancún
TXN-mm23fa66-1429,CUS-0384,3116.44,oxxo,approved,Guadalajara,Jalisco,2026-02-14T22:16:34.886Z,22,6,255153.363,96,1543.35,0,false,false,false,false,false,false,10,"Amount 3,116 MXN is 2.0x customer average (z-score: 1.9)"
TXN-mm23fa66-0854,CUS-1370,484.2,credit_card,approved,León,Guanajuato,2026-02-14T22:47:55.270Z,22,6,326175.527,19,893.34,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-4dfb,CUS-0130,653.24,credit_card,approved,Ciudad de México,CDMX,2026-02-14T22:54:44.211Z,22,6,800666.792,34,744.19,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-5911,CUS-1041,1356.1,credit_card,approved,Cancún,Quintana Roo,2026-02-14T22:59:43.280Z,22,6,92334.698,74,893.55,0,false,false,false,false,false,false,10,Transaction from fraud hotspot: Cancún; High-risk payment method: Credit Card
TXN-mm23fa66-6624,CUS-1244,370.32,credit_card,approved,Ciudad de México,CDMX,2026-02-14T23:06:03.497Z,23,6,807293.794,9,1277.26,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-13fb,CUS-1163,1029.28,credit_card,approved,Oaxaca,Oaxaca,2026-02-14T23:07:14.974Z,23,6,684944.273,59,738.41,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-f218,CUS-0874,726.11,oxxo,declined,Oaxaca,Oaxaca,2026-02-14T23:16:36.537Z,23,6,,39,726.11,1,false,false,false,false,false,false,0,
TXN-mm23fa66-d8ff,CUS-1473,2564.68,credit_card,approved,Ciudad de México,CDMX,2026-02-14T23:33:11.878Z,23,6,1122006.295,94,1013.41,0,false,true,false,false,false,true,12,"Amount 2,565 MXN is 2.5x customer average (z-score: 1.4); High-risk payment method: Credit Card"
TXN-mm23fa66-0395,CUS-0624,2117.22,credit_card,approved,Ciudad de México,CDMX,2026-02-14T23:42:51.501Z,23,6,1068461.872,90,948.57,0,false,false,false,false,false,false,5,High-risk payment method: Credit Card
TXN-mm23fa66-168a,CUS-0447,1286.67,credit_card,approved,Tijuana,Baja California,2026-02-14T23:44:12.569Z,23,6,1901739.836,71,589.99,0,false,false,false,false,false,false,10,Transaction from fraud hotspot: Tijuana; High-risk payment method: Credit Card
TXN-mm23fa66-b9eb,CUS-1167,1040.15,wallet,approved,Cancún,Quintana Roo,2026-02-14T23:44:25.231Z,23,6,51341.894,60,1680.38,1,false,false,false,false,false,false,5,Transaction from fraud hotspot: Cancún
